STATE,COUNTY,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWTo,PS-WSWTo,PS-Wtotl,DO-SSPop,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WFrTo,DO-WDelv ,IN-WGWTo,IN-WSWTo,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrTot,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrTot,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrTot,LI-WFrTo,AQ-WGWTo,AQ-WSWTo,AQ-Wtotl,MI-WGWTo,MI-WSWTo,MI-Wtotl,PT-WGWTo,PT-WSWTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUTot,PT-Power,PO-WGWTo,PO-WSWTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUTot,PO-Power,PC-WGWTo,PC-WSWTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUTot,PC-Power,TO-WGWTo,TO-WSWTo,TO-Wtotl,TO-CUTotPartial
SD,Campbell County,46021,2015,1.397,--,--,1.397,0.0,0.08,0.08,0.0,,0.05,36.0,0.0,0.05,0.0,0.0,0.0,5.19,--,2.11,5.68,0.0,--,--,0.0,0.0,--,--,0.0,0.52,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.28,1.58,5.86,2.11
SD,Charles Mix County,46023,2015,9.383,--,--,9.383,0.01,0.54,0.55,0.0,,0.38,40.0,0.0,0.38,0.0,1.85,1.85,6.93,--,4.57,8.74,0.0,--,--,0.0,0.0,--,--,0.0,1.4,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.98,6.78,10.76,4.57
SD,Clark County,46025,2015,3.659,--,--,3.659,0.16,0.0,0.16,0.0,,0.17,46.0,0.0,0.17,0.0,0.0,0.0,2.46,--,1.5,6.06,0.0,--,--,0.0,0.0,--,--,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.04,0.78,3.82,1.5
SD,Clay County,46027,2015,13.964,--,--,13.964,0.98,0.04,1.02,0.0,,0.61,44.0,0.0,0.61,0.0,0.0,0.0,8.85,--,13.1,23.51,0.0,--,--,0.0,0.0,--,--,0.0,0.17,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,9.78,0.3,10.08,13.1
SD,Codington County,46029,2015,27.939,--,--,23.231,3.74,0.0,3.74,4.708,8.0,2.24,96.0,0.04,2.28,1.85,1.85,3.7,3.97,--,1.42,5.54,0.0,--,--,0.0,0.0,--,--,0.0,0.76,0.0,0.0,0.0,0.08,0.2,0.28,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,9.51,2.98,12.49,1.42
SD,Corson County,46031,2015,4.197,--,--,1.591,0.12,0.06,0.18,2.606,84.0,0.21,132.0,0.22,0.43,0.0,0.0,0.0,0.27,--,0.09,0.28,0.0,--,--,0.0,0.0,--,--,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.74,0.93,1.67,0.09
SD,Custer County,46033,2015,8.446,--,--,2.656,0.28,0.0,0.28,5.79,48.0,0.46,173.0,0.28,0.74,0.0,0.0,0.0,1.59,--,0.13,1.3,0.0,--,--,0.0,0.0,--,--,0.0,0.29,0.0,7.21,7.21,0.0,0.26,0.26,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.67,9.24,9.91,0.13
SD,Davison County,46035,2015,19.858,--,--,19.858,0.0,1.92,1.92,0.0,,1.15,58.0,0.0,1.15,0.0,0.0,0.0,0.51,--,0.29,0.91,0.0,--,--,0.0,0.0,--,--,0.0,0.4,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.59,2.27,2.86,0.29
SD,Day County,46037,2015,5.539,--,--,5.539,0.09,0.35,0.44,0.0,,0.19,34.0,0.0,0.19,0.0,0.0,0.0,0.57,--,0.55,1.28,0.0,--,--,0.0,0.0,--,--,0.0,0.45,0.34,0.1,0.44,0.03,0.0,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.16,0.77,1.93,0.55
SD,Deuel County,46039,2015,4.333,--,--,4.333,0.17,0.0,0.17,0.0,,0.18,42.0,0.0,0.18,0.0,0.0,0.0,0.59,--,0.32,1.17,0.0,--,--,0.0,0.0,--,--,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.01,0.47,1.48,0.32
SD,Dewey County,46041,2015,5.685,--,--,4.278,0.03,0.3,0.33,1.407,7.0,0.2,47.0,0.01,0.21,0.0,0.0,0.0,0.23,--,0.08,0.27,0.0,--,--,0.0,0.0,--,--,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.24,1.02,1.26,0.08
SD,Douglas County,46043,2015,2.977,--,--,1.641,0.0,0.18,0.18,1.336,30.0,0.16,98.0,0.04,0.2,0.0,0.0,0.0,1.55,--,0.84,1.76,0.0,--,--,0.0,0.0,--,--,0.0,0.71,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.9,0.68,2.58,0.84
SD,Edmunds County,46045,2015,3.999,--,--,3.999,0.01,0.25,0.26,0.0,,0.16,40.0,0.0,0.16,0.0,0.0,0.0,0.34,--,0.37,0.83,0.0,--,--,0.0,0.0,--,--,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.67,0.75,1.42,0.37
SD,Fall River County,46047,2015,6.867,--,--,4.393,0.66,0.0,0.66,2.474,36.0,0.2,46.0,0.09,0.29,0.0,0.0,0.0,1.57,--,0.07,0.7,0.0,--,--,0.0,0.0,--,--,0.0,0.66,0.0,0.0,0.0,0.06,0.11,0.17,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.08,2.07,3.15,0.07
SD,Faulk County,46049,2015,2.337,--,--,2.337,0.0,0.15,0.15,0.0,,0.1,43.0,0.0,0.1,0.0,0.0,0.0,0.11,--,0.06,0.16,0.0,--,--,0.0,0.0,--,--,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.35,0.65,1.0,0.06
SD,Grant County,46051,2015,7.142,--,--,4.112,0.63,0.0,0.63,3.03,3.0,0.24,58.0,0.01,0.25,2.92,0.0,2.92,3.36,--,2.47,5.9,0.0,--,--,0.0,0.0,--,--,0.0,1.01,0.0,0.0,0.0,0.06,0.08,0.14,0.0,2.39,2.39,--,--,2.39,1467.18,0.0,0.0,0.0,--,--,0.0,0.0,0.0,2.39,2.39,--,--,2.39,1467.18,7.28,3.18,10.46,4.86
SD,Gregory County,46053,2015,4.201,--,--,4.201,0.26,0.0,0.26,0.0,,0.14,33.0,0.0,0.14,0.0,0.0,0.0,0.73,--,0.46,0.98,0.0,--,--,0.0,0.0,--,--,0.0,0.9,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.81,1.1,1.91,0.46
SD,Haakon County,46055,2015,1.861,--,--,1.861,0.0,0.11,0.11,0.0,,0.08,43.0,0.0,0.08,0.0,0.0,0.0,0.14,--,0.04,0.14,0.0,--,--,0.0,0.0,--,--,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.31,0.72,1.03,0.04
SD,Hamlin County,46057,2015,6.047,--,--,3.289,0.41,0.0,0.41,2.758,29.0,0.22,67.0,0.08,0.3,0.0,0.0,0.0,4.29,--,2.78,8.12,0.0,--,--,0.0,0.0,--,--,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.99,0.41,5.4,2.78
SD,Hand County,46059,2015,3.348,--,--,3.348,0.0,0.21,0.21,0.0,,0.13,39.0,0.0,0.13,0.0,0.0,0.0,0.36,--,0.29,1.5,0.0,--,--,0.0,0.0,--,--,0.0,1.07,0.13,0.13,0.26,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.76,1.14,1.9,0.29
SD,Hanson County,46061,2015,3.385,--,--,3.385,0.0,0.09,0.09,0.0,,0.18,53.0,0.0,0.18,0.0,0.0,0.0,0.38,--,0.6,1.13,0.0,--,--,0.0,0.0,--,--,0.0,0.58,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.35,0.8,1.15,0.6
SD,Harding County,46063,2015,1.267,--,--,0.411,0.03,0.0,0.03,0.856,70.0,0.07,170.0,0.06,0.13,0.0,0.0,0.0,0.71,--,0.03,0.13,0.0,--,--,0.0,0.0,--,--,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.72,0.87,1.59,0.03
SD,Hughes County,46065,2015,17.555,--,--,14.485,2.63,0.04,2.67,3.07,16.0,1.6,110.0,0.05,1.65,0.0,0.0,0.0,17.2,--,5.52,11.27,0.0,--,--,0.0,0.0,--,--,0.0,0.39,0.0,0.0,0.0,0.04,0.06,0.1,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.59,15.82,20.41,5.52
SD,Hutchinson County,46067,2015,7.301,--,--,7.301,0.06,0.33,0.39,0.0,,0.24,33.0,0.0,0.24,0.0,0.0,0.0,2.0,--,1.77,3.22,0.0,--,--,0.0,0.0,--,--,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.22,1.58,3.8,1.77
SD,Hyde County,46069,2015,1.397,--,--,1.397,0.0,0.11,0.11,0.0,,0.05,36.0,0.0,0.05,0.0,0.0,0.0,0.1,--,0.04,0.26,0.0,--,--,0.0,0.0,--,--,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.34,0.46,0.8,0.04
SD,Jackson County,46071,2015,3.321,--,--,3.321,0.0,0.13,0.13,0.0,,0.14,42.0,0.0,0.14,0.0,0.0,0.0,0.47,--,0.0,0.0,0.0,--,--,0.0,0.0,--,--,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.22,0.92,1.14,0.0
SD,Jerauld County,46073,2015,1.997,--,--,1.997,0.5,0.04,0.54,0.0,,0.06,30.0,0.0,0.06,0.0,0.0,0.0,1.72,--,0.27,1.56,0.0,--,--,0.0,0.0,--,--,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.45,0.38,2.83,0.27
SD,Jones County,46075,2015,0.924,--,--,0.924,0.0,0.05,0.05,0.0,,0.03,32.0,0.0,0.03,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,--,0.0,0.0,--,--,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.17,0.32,0.49,0.0
SD,Kingsbury County,46077,2015,4.99,--,--,4.99,0.22,0.0,0.22,0.0,,0.15,30.0,0.0,0.15,0.0,0.0,0.0,1.96,--,0.68,2.24,0.0,--,--,0.0,0.0,--,--,0.0,0.93,0.07,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.63,0.69,3.32,0.68
SD,Lake County,46079,2015,12.622,--,--,12.622,0.81,0.0,0.81,0.0,,0.3,24.0,0.0,0.3,0.0,0.0,0.0,0.69,--,0.27,0.77,0.0,--,--,0.0,0.0,--,--,0.0,0.53,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.71,0.4,2.11,0.27
SD,Lawrence County,46081,2015,24.827,--,--,19.005,2.1,0.25,2.35,5.822,82.0,0.47,25.0,0.48,0.95,0.0,0.0,0.0,1.1,--,0.34,1.24,0.0,--,--,0.0,0.0,--,--,0.0,0.2,0.0,8.66,8.66,0.58,1.94,2.52,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.24,11.07,15.31,0.34
SD,Lincoln County,46083,2015,52.849,--,--,17.847,0.69,0.33,1.02,35.002,10.0,2.8,157.0,0.35,3.15,1.94,0.83,2.77,1.12,--,0.78,1.66,0.0,--,--,0.0,0.0,--,--,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.26,1.59,5.85,0.78
SD,Lyman County,46085,2015,3.876,--,--,3.876,0.0,0.22,0.22,0.0,,0.14,36.0,0.0,0.14,0.0,0.0,0.0,2.1,--,0.56,1.51,0.0,--,--,0.0,0.0,--,--,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.27,2.68,2.95,0.56
SD,McCook County,46087,2015,5.599,--,--,5.599,0.63,0.08,0.71,0.0,,0.21,38.0,0.0,0.21,0.0,0.0,0.0,0.05,--,0.03,0.06,0.0,--,--,0.0,0.0,--,--,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.92,0.58,1.5,0.03
SD,McPherson County,46089,2015,2.415,--,--,2.415,0.0,0.13,0.13,0.0,,0.09,37.0,0.0,0.09,0.0,0.0,0.0,2.1,--,0.83,2.14,0.0,--,--,0.0,0.0,--,--,0.0,0.93,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.31,0.91,3.22,0.83
SD,Marshall County,46091,2015,4.769,--,--,4.769,0.21,0.01,0.22,0.0,,0.2,42.0,0.0,0.2,0.0,0.0,0.0,0.07,--,0.13,0.36,0.0,--,--,0.0,0.0,--,--,0.0,1.2,0.16,0.0,0.16,0.0,0.18,0.18,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.91,0.92,1.83,0.13
SD,Meade County,46093,2015,26.986,--,--,13.522,1.39,0.03,1.42,13.464,74.0,1.08,80.0,1.0,2.08,0.0,0.0,0.0,2.93,--,0.44,1.18,0.0,--,--,0.0,0.0,--,--,0.0,1.32,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.04,3.68,6.72,0.44
SD,Mellette County,46095,2015,2.05,--,--,0.895,0.03,0.06,0.09,1.155,9.0,0.09,101.0,0.01,0.1,0.0,0.0,0.0,0.75,--,0.33,0.67,0.0,--,--,0.0,0.0,--,--,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.27,1.15,1.42,0.33
SD,Miner County,46097,2015,2.236,--,--,2.236,0.11,0.0,0.11,0.0,,0.09,40.0,0.0,0.09,0.0,0.0,0.0,0.0,--,0.0,0.2,0.0,--,--,0.0,0.0,--,--,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.38,0.39,0.77,0.0
SD,Minnehaha County,46099,2015,207.485,--,--,207.485,19.65,0.0,19.65,0.0,,11.79,57.0,0.0,11.79,0.0,0.0,0.0,1.45,--,0.72,1.77,0.0,--,--,0.0,0.0,--,--,0.0,1.12,0.0,0.0,0.0,1.46,0.0,1.46,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,22.7,0.98,23.68,0.72
SD,Moody County,46101,2015,6.43,--,--,3.435,0.49,0.0,0.49,2.995,3.0,0.24,70.0,0.01,0.25,0.0,0.0,0.0,0.48,--,0.55,1.49,0.0,--,--,0.0,0.0,--,--,0.0,0.62,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.08,0.53,1.61,0.55
SD,Oglala Lakota County,46102,2015,14.373,--,--,7.003,0.88,0.22,1.1,7.37,3.0,0.59,84.0,0.02,0.61,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,--,0.0,0.0,--,--,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.05,0.43,1.48,0.0
SD,Pennington County,46103,2015,108.702,--,--,98.867,0.61,10.01,10.62,9.835,153.0,6.37,64.0,1.5,7.87,0.0,0.0,0.0,2.76,--,0.27,1.64,0.0,--,--,0.0,0.0,--,--,0.0,0.53,2.81,0.56,3.37,0.14,1.15,1.29,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,5.45,14.62,20.07,0.27
SD,Perkins County,46105,2015,3.019,--,--,1.594,0.0,0.16,0.16,1.425,63.0,0.11,69.0,0.09,0.2,0.0,0.0,0.0,0.14,--,0.02,0.06,0.0,--,--,0.0,0.0,--,--,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.61,0.89,1.5,0.02
SD,Potter County,46107,2015,2.32,--,--,2.32,0.0,0.2,0.2,0.0,,0.05,22.0,0.0,0.05,0.0,0.0,0.0,2.05,--,0.51,1.18,0.0,--,--,0.0,0.0,--,--,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.42,1.19,2.61,0.51
SD,Roberts County,46109,2015,10.311,--,--,5.243,0.58,0.0,0.58,5.068,10.0,0.41,78.0,0.05,0.46,0.74,0.0,0.74,1.96,--,1.58,4.15,0.0,--,--,0.0,0.0,--,--,0.0,0.67,0.0,0.0,0.0,0.09,0.09,0.18,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.74,0.44,4.18,1.58
SD,Sanborn County,46111,2015,2.355,--,--,2.355,0.1,0.03,0.13,0.0,,0.1,42.0,0.0,0.1,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,--,0.0,0.0,--,--,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.33,0.39,0.72,0.0
SD,Spink County,46115,2015,6.524,--,--,6.524,0.03,0.49,0.52,0.0,,0.23,35.0,0.0,0.23,2.24,0.0,2.24,15.38,--,6.28,25.66,0.0,--,--,0.0,0.0,--,--,0.0,1.23,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,15.59,3.82,19.41,6.28
SD,Stanley County,46117,2015,2.954,--,--,2.117,0.0,0.32,0.32,0.837,60.0,0.07,33.0,0.05,0.12,0.0,0.0,0.0,0.06,--,0.01,0.06,0.0,--,--,0.0,0.0,--,--,0.0,0.25,0.0,0.0,0.0,0.12,0.19,0.31,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.27,0.72,0.99,0.01
SD,Sully County,46119,2015,1.426,--,--,1.426,0.0,0.0,0.0,0.0,,0.11,77.0,0.0,0.11,0.0,0.0,0.0,11.75,--,3.53,12.46,0.0,--,--,0.0,0.0,--,--,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.64,10.35,11.99,3.53
SD,Todd County,46121,2015,9.959,--,--,6.005,0.0,0.42,0.42,3.954,5.0,0.46,77.0,0.02,0.48,0.0,0.0,0.0,12.8,--,2.84,7.89,0.0,--,--,0.0,0.0,--,--,0.0,0.69,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,12.8,1.16,13.96,2.84
SD,Tripp County,46123,2015,5.434,--,--,5.434,0.49,0.0,0.49,0.0,,0.2,37.0,0.0,0.2,0.0,0.0,0.0,2.3,--,0.74,1.6,0.0,--,--,0.0,0.0,--,--,0.0,1.76,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.98,2.65,4.63,0.74
SD,Turner County,46125,2015,8.209,--,--,8.209,0.46,0.01,0.47,0.0,,0.3,37.0,0.0,0.3,0.07,0.0,0.07,15.6,--,10.7,20.71,0.0,--,--,0.0,0.0,--,--,0.0,0.86,0.0,0.0,0.0,0.04,0.05,0.09,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,16.52,0.57,17.09,10.7
SD,Union County,46127,2015,14.909,--,--,14.909,1.59,0.0,1.59,0.0,,0.41,28.0,0.0,0.41,0.0,0.0,0.0,6.14,--,7.32,12.79,0.0,--,--,0.0,0.0,--,--,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,7.71,0.37,8.08,7.32
SD,Walworth County,46129,2015,5.443,--,--,5.443,0.35,0.07,0.42,0.0,,0.14,26.0,0.0,0.14,0.0,0.0,0.0,0.7,--,0.87,1.81,0.0,--,--,0.0,0.0,--,--,0.0,0.37,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.05,0.52,1.57,0.87
SD,Yankton County,46135,2015,22.702,--,--,22.702,0.3,0.81,1.11,0.0,,0.58,26.0,0.0,0.58,0.0,0.0,0.0,9.53,--,10.7,19.95,0.0,--,--,0.0,0.0,--,--,0.0,0.48,0.06,0.08,0.14,0.02,0.0,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,9.61,1.67,11.28,10.7
SD,Ziebach County,46137,2015,2.803,--,--,2.803,0.0,0.04,0.04,0.0,,0.18,64.0,0.0,0.18,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,--,--,0.0,0.0,--,--,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.25,0.42,0.67,0.0
TN,Anderson County,47001,2015,75.749,2.193,68.756,70.949,0.21,10.48,10.69,4.8,73.0,5.75,81.0,0.35,6.1,0.0,0.32,0.32,0.02,--,0.02,0.06,0.02,--,0.02,0.06,0.0,--,0.00,0.0,0.08,0.0,0.0,0.0,0.01,0.04,0.05,0.0,192.22,192.22,--,--,1.76,2487.21,0.0,192.22,192.22,--,--,1.76,2487.21,0.0,0.0,0.0,--,--,0.0,0.0,0.59,203.14,203.73,1.78
TN,Bedford County,47003,2015,47.183,0.000,46.277,46.277,0.0,6.03,6.03,0.906,77.0,3.75,81.0,0.07,3.82,0.0,0.0,0.0,0.17,--,0.14,0.48,0.17,--,0.14,0.48,0.0,--,0.00,0.0,0.84,0.0,0.01,0.01,0.03,0.03,0.06,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.79,6.39,7.18,0.14
